City,SSP,Year,ElectricityInflationRate,FuelInflationRate,Weight_MarginalAnnualCostSavings,Weight_MarginalAnnualGovtSavings,Weight_GHGEmissionSavings20yr,BuildingFootprintArea_m2,V_bites,Albedo_roof,A_ST,Rvalue_roof,Loan,Rebate,Rvalue_wall,Glazing,IntRate,Infiltration,Electax,SHGC,Fueltax,A_PV,TotalOperationalCO2Save_kgCO2,TotalEmbodiedCO2_kgCO2,CostAnnualSysSave_CAD,TotalCO2Sav,AnnSCCSav_CAD,BaseCostAnnual_CAD,PercentCostSysSav_percent,AnnGovtCostSav_CAD
Halifax,SSP126,2040,0.01,0.05,0.1,0.1,0.8,130,0.21,0.5,0.5,5.46,2000,45000,4.05,0.3,1.25,0.75,4,0.7,4,0.6,110686,13832,4902,96855,1397,7873,62,-2825
Halifax,SSP126,2040,0.05,0.05,0.1,0.1,0.8,130,0.25,0.2,0.3,5.96,2000,20000,4.05,0.35,1.5,1.25,4,0.7,0,0.6,110931,14673,3681,96259,1388,8305,44,-1246
Halifax,SSP126,2040,0.01,0.01,0.1,0.1,0.8,130,0.25,0.3,0.6,5.46,8000,35000,4.05,0.3,1.25,1.25,6,0.7,8,0.6,110931,13988,3477,96944,1398,5495,63,-2297
Halifax,SSP126,2040,0.05,0.01,0.1,0.1,0.8,130,0.25,0.2,0.4,5.46,0,20000,4.55,0.15,0.25,0.5,2,0.7,0,0.6,110931,15358,2563,95574,1378,5927,43,-1217
Halifax,SSP126,2040,0.01,0.05,0.1,0.1,0.8,130,0.25,0.2,0.2,5.46,0,45000,4.05,0.15,1,0.5,8,0.7,4,0.6,110931,13988,4956,96944,1398,7873,63,-2855
Halifax,SSP126,2040,0.05,0.05,0.1,0.1,0.8,130,0.25,0.5,0.3,5.46,10000,30000,4.05,0.4,1,1,0,0.7,4,0.6,110931,13988,4499,96944,1398,8305,54,-1934
Halifax,SSP126,2040,0.01,0.01,0.1,0.1,0.8,130,0.25,0.2,0.3,5.46,4000,20000,4.05,0.2,0.75,0.5,10,0.7,4,0.6,110931,13988,2588,96944,1398,5495,47,-1369
Halifax,SSP126,2040,0.05,0.01,0.1,0.1,0.8,130,0.25,0.1,0.5,5.46,4000,20000,4.05,0.4,0.5,1.25,10,0.7,4,0.6,110931,13988,3092,96944,1398,5927,52,-1419
Halifax,SSP126,2040,0.01,0.05,0.1,0.1,0.8,130,0.17,0.6,0.6,5.46,0,20000,4.55,0.1,1,1.25,2,0.7,10,0.6,110454,15046,3250,95409,1376,7873,41,-1471
Halifax,SSP126,2040,0.05,0.05,0.1,0.1,0.8,130,0.25,0.3,0.2,5.96,6000,45000,4.05,0.2,0.75,1,8,0.7,6,0.6,110931,14673,5352,96259,1388,8305,64,-2978
Halifax,SSP126,2040,0.01,0.01,0.1,0.1,0.8,130,0.25,0.7,0.1,5.46,10000,25000,4.05,0.25,1.25,1.5,6,0.7,8,0.6,110931,13988,2904,96944,1398,5495,53,-1707
Halifax,SSP126,2040,0.05,0.01,0.1,0.1,0.8,130,0.25,0.4,0.6,5.46,4000,20000,4.05,0.2,1.25,0.75,8,0.7,2,0.6,110931,13988,3014,96944,1398,5927,51,-1341
Halifax,SSP126,2040,0.01,0.05,0.1,0.1,0.8,130,0.25,0.1,0.4,5.46,0,25000,4.05,0.3,1.5,0.5,6,0.7,2,0.6,110931,13988,3737,96944,1398,7873,47,-1593
Halifax,SSP126,2040,0.05,0.05,0.1,0.1,0.8,130,0.25,0.5,0.3,5.46,2000,50000,4.55,0.2,0.25,0.5,10,0.7,0,0.6,110931,15358,5329,95574,1378,8305,64,-3124
Halifax,SSP126,2045,0.01,0.01,0.1,0.1,0.8,130,0.25,0.2,0.4,5.46,4000,25000,4.05,0.25,1.25,0.75,10,0.6,4,0.6,113468,13988,2911,99480,1435,5497,53,-1662
Halifax,SSP126,2045,0.05,0.01,0.1,0.1,0.8,130,0.21,0.3,0.4,5.46,2000,35000,4.05,0.2,1.25,0.75,0,0.7,0,0.6,115448,13832,3924,101616,1466,5929,66,-2089
Halifax,SSP126,2045,0.01,0.05,0.1,0.1,0.8,130,0.25,0.2,0.3,5.46,2000,25000,4.05,0.35,0.75,0.5,2,0.7,8,0.6,115714,13988,4039,101727,1467,7876,51,-1734
Halifax,SSP126,2045,0.05,0.05,0.1,0.1,0.8,130,0.25,0.4,0.4,5.46,4000,30000,4.05,0.3,0.25,0.5,4,0.7,2,0.6,115714,13988,4713,101727,1467,8308,57,-1930
Halifax,SSP126,2045,0.01,0.01,0.1,0.1,0.8,130,0.21,0.2,0.6,5.46,4000,25000,4.05,0.1,1.5,1,0,0.6,10,0.6,113165,13832,2891,99333,1433,5497,53,-1656
Halifax,SSP126,2045,0.05,0.01,0.1,0.1,0.8,130,0.25,0.3,0.1,5.46,2000,20000,4.05,0.35,0.25,0.75,0,0.7,4,0.6,115714,13988,3153,101727,1467,5929,53,-1278
Halifax,SSP126,2045,0.01,0.05,0.1,0.1,0.8,130,0.25,0.5,0.6,5.46,8000,20000,4.05,0.2,0.75,1.5,10,0.6,10,0.6,113468,13988,3701,99480,1435,7876,47,-1583
Halifax,SSP126,2045,0.05,0.05,0.1,0.1,0.8,130,0.25,0.7,0.5,5.46,8000,30000,4.05,0.35,1.5,1,0,0.7,8,0.6,115714,13988,4787,101727,1467,8308,58,-2012
Halifax,SSP126,2045,0.01,0.01,0.1,0.1,0.8,130,0.13,0.5,0.5,5.46,0,20000,4.05,0.4,1.25,1.5,8,0.7,4,0.6,115007,13520,2689,101487,1464,5497,49,-1336
Halifax,SSP126,2045,0.05,0.01,0.1,0.1,0.8,130,0.25,0.1,0.6,5.96,4000,25000,4.55,0.3,1,1.25,2,0.7,10,0.6,115714,16043,3069,99672,1437,5929,52,-1710
Halifax,SSP126,2045,0.01,0.05,0.1,0.1,0.8,130,0.25,0.7,0.2,5.46,4000,25000,4.55,0.2,1.25,1,6,0.7,8,0.6,115714,15358,3737,100357,1447,7876,47,-1771
Halifax,SSP126,2045,0.05,0.05,0.1,0.1,0.8,130,0.05,0.4,0.4,5.46,8000,45000,4.55,0.15,0.5,1,4,0.7,0,0.6,114732,14578,5131,100154,1445,8308,62,-2793
Halifax,SSP126,2045,0.01,0.01,0.1,0.1,0.8,130,0.17,0.1,0.3,6.46,8000,40000,4.05,0.35,1,1.5,4,0.7,10,0.6,115205,15046,3594,100159,1445,5497,65,-2625
Halifax,SSP126,2045,0.05,0.01,0.1,0.1,0.8,130,0.25,0.7,0.4,5.46,4000,30000,4.55,0.3,1,1,10,0.7,6,0.6,115714,15358,3567,100357,1447,5929,60,-2051
Halifax,SSP126,2045,0.01,0.05,0.1,0.1,0.8,130,0.25,0.3,0.6,5.46,0,30000,4.05,0.4,1.25,0.5,6,0.7,2,0.6,115714,13988,4194,101727,1467,7876,53,-1896
Halifax,SSP126,2045,0.05,0.05,0.1,0.1,0.8,130,0.25,0.5,0.3,5.46,6000,30000,4.55,0.15,0.75,1.5,0,0.7,6,0.6,115714,15358,4425,100357,1447,8308,53,-1981
Halifax,SSP126,2045,0.01,0.01,0.1,0.1,0.8,130,0.25,0.4,0.5,5.46,2000,25000,4.55,0.3,1.5,0.5,6,0.6,8,0.6,113468,15358,2599,98110,1415,5497,47,-1681
Halifax,SSP126,2045,0.05,0.01,0.1,0.1,0.8,130,0.25,0.7,0.5,5.46,2000,20000,4.05,0.3,1.25,1.5,6,0.7,8,0.6,115714,13988,3299,101727,1467,5929,56,-1423
Halifax,SSP126,2045,0.01,0.05,0.1,0.1,0.8,130,0.21,0.6,0.2,5.46,6000,45000,4.05,0.4,0.5,0.75,6,0.7,0,0.6,115448,13832,5009,101616,1466,7876,64,-2777
Halifax,SSP126,2045,0.05,0.05,0.1,0.1,0.8,130,0.25,0.6,0.4,5.46,2000,20000,4.55,0.3,0.25,0.75,6,0.7,8,0.6,115714,15358,3982,100357,1447,8308,48,-1509
Halifax,SSP126,2050,0.01,0.01,0.1,0.1,0.8,130,0.25,0.1,0.2,5.46,0,20000,4.05,0.1,1.5,0.5,8,0.7,8,0.6,114352,13988,2710,100365,1448,5270,51,-1402
Halifax,SSP126,2050,0.05,0.01,0.1,0.1,0.8,130,0.25,0.5,0.6,5.46,0,25000,4.05,0.35,1.25,1.5,8,0.7,4,0.6,114352,13988,3483,100365,1448,5732,61,-1674
Halifax,SSP126,2050,0.01,0.05,0.1,0.1,0.8,130,0.09,0.4,0.6,5.46,2000,50000,4.05,0.25,1,1,2,0.7,2,0.6,113527,13364,5105,100164,1445,7500,68,-3054
Halifax,SSP126,2050,0.05,0.05,0.1,0.1,0.8,130,0.25,0.1,0.1,5.46,6000,20000,4.05,0.35,0.5,0.75,2,0.7,10,0.6,114352,13988,4207,100365,1448,7961,53,-1517
Halifax,SSP126,2050,0.01,0.01,0.1,0.1,0.8,130,0.25,0.3,0.3,5.46,4000,20000,4.05,0.3,0.5,1,8,0.7,2,0.6,114352,13988,2628,100365,1448,5270,50,-1329
Halifax,SSP126,2050,0.05,0.01,0.1,0.1,0.8,130,0.25,0.2,0.2,5.46,4000,50000,4.05,0.25,0.75,1.5,6,0.7,8,0.6,114352,13988,4969,100365,1448,5732,87,-3221
Halifax,SSP126,2050,0.01,0.05,0.1,0.1,0.8,130,0.21,0.2,0.4,5.46,4000,30000,4.05,0.25,0.5,1.25,4,0.7,2,0.6,114104,13832,4043,100272,1446,7500,54,-1903
Halifax,SSP126,2050,0.05,0.05,0.1,0.1,0.8,130,0.25,0.7,0.1,5.46,4000,30000,4.05,0.15,1.5,1.5,8,0.7,4,0.6,114352,13988,4685,100365,1448,7961,59,-2012
Halifax,SSP126,2050,0.01,0.01,0.1,0.1,0.8,130,0.25,0.6,0.2,5.46,8000,20000,4.55,0.3,1.25,1.25,10,0.7,4,0.6,114352,15358,2332,98995,1428,5270,44,-1376
Halifax,SSP126,2050,0.05,0.01,0.1,0.1,0.8,130,0.21,0.3,0.6,5.46,4000,30000,4.05,0.35,0.75,1.25,6,0.7,6,0.6,114104,13832,3779,100272,1446,5732,66,-1997
Halifax,SSP126,2050,0.01,0.05,0.1,0.1,0.8,130,0.17,0.4,0.3,5.46,4000,20000,4.05,0.1,0.25,0.75,8,0.7,8,0.6,113873,13676,3644,100197,1445,7500,49,-1503
Halifax,SSP126,2050,0.05,0.05,0.1,0.1,0.8,130,0.25,0.4,0.4,5.46,2000,35000,4.05,0.2,1,1,4,0.7,2,0.6,114352,13988,4869,100365,1448,7961,61,-2202
Halifax,SSP126,2050,0.01,0.01,0.1,0.1,0.8,130,0.25,0.7,0.3,5.46,4000,25000,5.05,0.25,1.25,0.75,4,0.7,4,0.6,114352,16728,2224,97625,1407,5270,42,-1605
Halifax,SSP126,2050,0.05,0.01,0.1,0.1,0.8,130,0.25,0.1,0.1,5.46,0,35000,4.05,0.35,1,0.5,0,0.5,10,0.6,111472,13988,3888,97485,1406,5732,68,-2228
Halifax,SSP126,2050,0.01,0.05,0.1,0.1,0.8,130,0.25,0.3,0.4,6.46,2000,45000,4.05,0.35,1.5,1.5,2,0.7,8,0.6,114352,15358,4704,98995,1428,7500,63,-2905
Halifax,SSP126,2050,0.05,0.05,0.1,0.1,0.8,130,0.21,0.2,0.2,5.46,2000,40000,4.05,0.25,1.25,1,4,0.7,10,0.6,114104,13832,5338,100272,1446,7961,67,-2699
Halifax,SSP126,2050,0.01,0.01,0.1,0.1,0.8,130,0.25,0.2,0.3,5.46,2000,25000,4.05,0.3,0.75,1.25,10,0.7,6,0.6,114352,13988,2989,100365,1448,5270,57,-1697
Halifax,SSP126,2050,0.05,0.01,0.1,0.1,0.8,130,0.25,0.1,0.2,5.46,0,35000,4.05,0.1,0.25,1.5,8,0.7,8,0.6,114352,13988,4124,100365,1448,5732,72,-2336
Halifax,SSP126,2050,0.01,0.05,0.1,0.1,0.8,130,0.25,0.6,0.2,5.46,2000,35000,4.05,0.3,0.25,0.75,2,0.7,0,0.6,114352,13988,4274,100365,1448,7500,57,-2119
Halifax,SSP126,2050,0.05,0.05,0.1,0.1,0.8,130,0.25,0.2,0.1,5.96,10000,40000,4.05,0.3,1.25,1.5,8,0.7,6,0.6,114352,14673,5152,99680,1438,7961,65,-2680
Halifax,SSP245,2025,0.01,0.01,0.1,0.1,0.8,130,0.25,0.5,0.5,5.46,2000,40000,4.05,0.15,0.75,0.5,8,0.7,2,0.6,118638,13988,3982,104650,1510,5815,68,-2503
Halifax,SSP245,2025,0.05,0.01,0.1,0.1,0.8,130,0.25,0.3,0.3,5.46,0,30000,4.55,0.2,0.75,1.25,6,0.7,6,0.6,118638,15358,3632,103280,1489,6245,58,-1983
Halifax,SSP245,2025,0.01,0.05,0.1,0.1,0.8,130,0.25,0.2,0.2,5.96,10000,45000,4.55,0.15,0.5,1.25,10,0.5,8,0.6,113299,16043,4573,97256,1402,8364,55,-3044
Halifax,SSP245,2025,0.05,0.05,0.1,0.1,0.8,130,0.25,0.5,0.6,5.46,0,50000,4.05,0.35,1,1,2,0.6,4,0.6,116592,13988,5895,102604,1480,8794,67,-3113
Halifax,SSP245,2025,0.01,0.01,0.1,0.1,0.8,130,0.25,0.6,0.6,5.96,10000,45000,4.05,0.4,1.25,0.75,0,0.7,10,0.6,118638,14673,4179,103965,1500,5815,72,-2895
Halifax,SSP245,2025,0.05,0.01,0.1,0.1,0.8,130,0.25,0.7,0.1,5.96,4000,35000,4.05,0.15,0.5,1,8,0.7,6,0.6,118638,14673,4134,103965,1500,6245,66,-2336
Halifax,SSP245,2025,0.01,0.05,0.1,0.1,0.8,130,0.25,0.5,0.3,5.46,4000,40000,4.05,0.35,1,0.75,4,0.7,0,0.6,118638,13988,4906,104650,1510,8364,59,-2434
Halifax,SSP245,2025,0.05,0.05,0.1,0.1,0.8,130,0.25,0.2,0.2,5.46,2000,35000,4.05,0.25,0.75,0.5,2,0.7,4,0.6,118638,13988,5205,104650,1510,8794,59,-2238
Halifax,SSP245,2025,0.01,0.01,0.1,0.1,0.8,130,0.25,0.4,0.5,5.46,0,25000,4.55,0.4,0.5,1.25,4,0.7,2,0.6,118638,15358,2743,103280,1489,5815,47,-1563
Halifax,SSP245,2025,0.05,0.01,0.1,0.1,0.8,130,0.21,0.3,0.5,5.46,2000,35000,4.55,0.15,1,1,6,0.7,8,0.6,118349,15202,3951,103147,1488,6245,63,-2326
Halifax,SSP245,2025,0.01,0.05,0.1,0.1,0.8,130,0.25,0.6,0.6,5.46,4000,50000,4.55,0.3,1,1.5,8,0.7,2,0.6,118638,15358,5240,103280,1489,8364,63,-3124
Halifax,SSP245,2025,0.05,0.05,0.1,0.1,0.8,130,0.25,0.6,0.6,5.46,8000,40000,4.05,0.3,0.5,1,2,0.7,10,0.6,118638,13988,5696,104650,1510,8794,65,-2753
Halifax,SSP245,2025,0.01,0.01,0.1,0.1,0.8,130,0.25,0.2,0.3,5.46,2000,25000,4.05,0.3,0.75,1,4,0.7,6,0.6,118638,13988,3160,104650,1510,5815,54,-1649
Halifax,SSP245,2025,0.05,0.01,0.1,0.1,0.8,130,0.25,0.7,0.6,5.46,8000,20000,4.55,0.4,1,0.5,6,0.7,6,0.6,118638,15358,3074,103280,1489,6245,49,-1420
Halifax,SSP245,2025,0.01,0.05,0.1,0.1,0.8,130,0.25,0.3,0.5,5.46,0,45000,4.05,0.4,1.5,0.5,6,0.7,4,0.6,118638,13988,5319,104650,1510,8364,64,-2849
Halifax,SSP245,2025,0.05,0.05,0.1,0.1,0.8,130,0.25,0.6,0.4,5.46,0,50000,4.05,0.2,1.25,0.75,6,0.7,2,0.6,118638,13988,6057,104650,1510,8794,69,-3118
Halifax,SSP245,2025,0.01,0.01,0.1,0.1,0.8,130,0.25,0.7,0.5,5.96,2000,50000,4.05,0.4,1.5,1,10,0.6,8,0.6,116592,14673,4393,101919,1470,5815,76,-3216
Halifax,SSP245,2025,0.05,0.01,0.1,0.1,0.8,130,0.17,0.5,0.3,5.46,6000,30000,4.05,0.2,1,0.75,8,0.7,6,0.6,118081,13676,3988,104406,1506,6245,64,-2035
Halifax,SSP245,2025,0.01,0.05,0.1,0.1,0.8,130,0.25,0.7,0.4,5.46,6000,20000,4.05,0.2,0.75,1.5,8,0.7,4,0.6,118638,13988,3922,104650,1510,8364,47,-1412
Halifax,SSP245,2025,0.05,0.05,0.1,0.1,0.8,130,0.25,0.5,0.3,5.96,6000,35000,4.05,0.15,1.25,0.75,10,0.7,0,0.6,118638,14673,5030,103965,1500,8794,57,-2239
Halifax,SSP245,2030,0.01,0.01,0.1,0.1,0.8,130,0.25,0.6,0.3,5.46,8000,25000,4.05,0.1,0.5,1.25,0,0.7,2,0.6,115066,13988,2912,101078,1458,5443,54,-1578
Halifax,SSP245,2030,0.05,0.01,0.1,0.1,0.8,130,0.25,0.2,0.5,5.46,0,40000,4.55,0.35,1,0.5,6,0.7,2,0.6,115066,15358,3977,99708,1438,5877,68,-2502
Halifax,SSP245,2030,0.01,0.05,0.1,0.1,0.8,130,0.25,0.2,0.6,5.96,2000,45000,4.05,0.4,0.75,1.25,8,0.7,4,0.6,115066,14673,4936,100393,1448,7792,63,-2872
Halifax,SSP245,2030,0.05,0.05,0.1,0.1,0.8,130,0.09,0.4,0.4,5.96,8000,40000,4.05,0.2,1,1.25,10,0.7,2,0.6,114173,14049,5105,100124,1444,8226,62,-2612
Halifax,SSP245,2030,0.01,0.01,0.1,0.1,0.8,130,0.05,0.2,0.4,5.96,10000,45000,4.05,0.1,0.75,1.25,0,0.6,10,0.6,112173,13893,3857,98281,1418,5443,71,-2890
Halifax,SSP245,2030,0.05,0.01,0.1,0.1,0.8,130,0.21,0.6,0.5,5.46,6000,40000,4.05,0.2,1,1.5,2,0.7,4,0.6,114815,13832,4293,100984,1457,5877,73,-2504
Halifax,SSP245,2030,0.01,0.05,0.1,0.1,0.8,130,0.25,0.7,0.2,5.96,6000,20000,4.05,0.1,0.5,1.5,4,0.7,6,0.6,115066,14673,3539,100393,1448,7792,45,-1430
Halifax,SSP245,2030,0.05,0.05,0.1,0.1,0.8,130,0.25,0.7,0.5,5.96,0,25000,4.05,0.25,0.75,1,4,0.7,6,0.6,115066,14673,4308,100393,1448,8226,52,-1706
Halifax,SSP245,2030,0.01,0.01,0.1,0.1,0.8,130,0.25,0.4,0.6,5.46,4000,40000,4.05,0.1,0.75,1,4,0.7,6,0.6,115066,13988,3857,101078,1458,5443,71,-2546
Halifax,SSP245,2030,0.05,0.01,0.1,0.1,0.8,130,0.25,0.3,0.1,5.46,2000,40000,4.05,0.35,0.25,1,0,0.7,10,0.6,115066,13988,4379,101078,1458,5877,75,-2573
Halifax,SSP245,2030,0.01,0.05,0.1,0.1,0.8,130,0.25,0.7,0.6,5.46,8000,50000,4.55,0.2,1.5,0.5,6,0.7,2,0.6,115066,15358,4970,99708,1438,7792,64,-3096
Halifax,SSP245,2030,0.05,0.05,0.1,0.1,0.8,130,0.25,0.2,0.1,5.46,10000,35000,4.05,0.4,0.5,0.5,4,0.7,6,0.6,115066,13988,5097,101078,1458,8226,62,-2370
Halifax,SSP245,2030,0.01,0.01,0.1,0.1,0.8,130,0.25,0.5,0.5,5.46,4000,35000,4.05,0.1,1,1,2,0.7,8,0.6,115066,13988,3581,101078,1458,5443,66,-2259
Halifax,SSP245,2030,0.05,0.01,0.1,0.1,0.8,130,0.25,0.6,0.4,5.46,2000,35000,4.55,0.15,0.75,0.5,0,0.7,6,0.6,115066,15358,3682,99708,1438,5877,63,-2200
Halifax,SSP245,2030,0.01,0.05,0.1,0.1,0.8,130,0.25,0.4,0.5,5.46,0,35000,4.05,0.25,0.5,1,8,0.7,6,0.6,115066,13988,4576,101078,1458,7792,59,-2319
Halifax,SSP245,2030,0.05,0.05,0.1,0.1,0.8,130,0.25,0.1,0.3,5.46,6000,30000,4.05,0.15,1.5,0.75,2,0.6,10,0.6,113162,13988,4669,99175,1431,8226,57,-2073
Halifax,SSP245,2030,0.01,0.01,0.1,0.1,0.8,130,0.21,0.4,0.2,6.46,4000,50000,4.05,0.1,0.25,1,2,0.7,8,0.6,114815,15202,4111,99614,1437,5443,76,-3167
Halifax,SSP245,2030,0.05,0.01,0.1,0.1,0.8,130,0.25,0.5,0.5,5.46,2000,20000,4.05,0.2,0.25,0.75,4,0.7,8,0.6,115066,13988,3253,101078,1458,5877,55,-1405
Halifax,SSP245,2030,0.01,0.05,0.1,0.1,0.8,130,0.09,0.6,0.3,5.46,2000,30000,4.05,0.3,1.25,1.25,0,0.7,0,0.6,114173,13364,3983,100809,1454,7792,51,-1791
Halifax,SSP245,2030,0.05,0.05,0.1,0.1,0.8,130,0.25,0.6,0.6,6.46,8000,45000,4.05,0.25,0.75,1.25,6,0.7,10,0.6,115066,15358,5452,99708,1438,8226,66,-3077
Halifax,SSP245,2035,0.01,0.01,0.1,0.1,0.8,130,0.21,0.1,0.3,5.46,4000,35000,4.05,0.25,0.5,1,8,0.6,2,0.6,114312,13832,3530,100480,1449,6175,57,-2219
Halifax,SSP245,2035,0.05,0.01,0.1,0.1,0.8,130,0.25,0.3,0.5,5.46,6000,45000,4.55,0.3,1,1.25,6,0.6,8,0.6,114611,15358,4365,99253,1431,6605,66,-2930
Halifax,SSP245,2035,0.01,0.05,0.1,0.1,0.8,130,0.25,0.1,0.2,5.46,4000,50000,4.05,0.4,1.5,0.5,4,0.7,8,0.6,117781,13988,5742,103794,1497,8913,64,-3255
Halifax,SSP245,2035,0.05,0.05,0.1,0.1,0.8,130,0.25,0.2,0.6,5.46,4000,20000,4.05,0.35,1.25,0.5,0,0.7,6,0.6,117781,13988,4380,103794,1497,9343,47,-1381
Halifax,SSP245,2035,0.01,0.01,0.1,0.1,0.8,130,0.25,0.3,0.5,5.46,2000,25000,4.55,0.2,0.25,1.25,0,0.7,6,0.6,117781,15358,2797,102424,1477,6175,45,-1622
Halifax,SSP245,2035,0.05,0.01,0.1,0.1,0.8,130,0.25,0.3,0.6,5.96,0,35000,4.05,0.1,1.5,1,4,0.7,8,0.6,117781,14673,4066,103109,1487,6605,62,-2292
Halifax,SSP245,2035,0.01,0.05,0.1,0.1,0.8,130,0.25,0.1,0.1,5.46,10000,45000,4.05,0.35,0.5,1.5,0,0.6,2,0.6,114611,13988,5049,100623,1451,8913,57,-2803
Halifax,SSP245,2035,0.05,0.05,0.1,0.1,0.8,130,0.25,0.7,0.3,5.46,8000,20000,4.05,0.3,0.75,1.25,4,0.7,0,0.6,117781,13988,4277,103794,1497,9343,46,-1287
Halifax,SSP245,2035,0.01,0.01,0.1,0.1,0.8,130,0.21,0.6,0.5,5.46,10000,30000,4.05,0.35,1.5,1,10,0.7,2,0.6,117525,13832,3393,103694,1496,6175,55,-1923
Halifax,SSP245,2035,0.05,0.01,0.1,0.1,0.8,130,0.25,0.3,0.3,5.96,8000,30000,4.05,0.35,0.5,1,4,0.6,6,0.6,114611,14673,3634,99938,1441,6605,55,-2004
Halifax,SSP245,2035,0.01,0.05,0.1,0.1,0.8,130,0.25,0.2,0.1,5.46,4000,25000,4.05,0.1,1.5,0.75,4,0.7,0,0.6,117781,13988,4067,103794,1497,8913,46,-1527
Halifax,SSP245,2035,0.05,0.05,0.1,0.1,0.8,130,0.21,0.1,0.2,5.46,8000,20000,4.05,0.35,1,0.5,0,0.7,6,0.6,117525,13832,4373,103694,1496,9343,47,-1402
Halifax,SSP245,2035,0.01,0.01,0.1,0.1,0.8,130,0.09,0.5,0.6,5.46,2000,20000,4.05,0.15,1.25,1.25,10,0.7,8,0.6,116996,13364,2917,103632,1495,6175,47,-1435
Halifax,SSP245,2035,0.05,0.01,0.1,0.1,0.8,130,0.21,0.1,0.4,5.46,2000,20000,4.05,0.3,0.75,0.75,8,0.7,0,0.6,117525,13832,3266,103694,1496,6605,49,-1306
Halifax,SSP245,2035,0.01,0.05,0.1,0.1,0.8,130,0.25,0.3,0.6,5.96,2000,50000,4.05,0.4,1.5,1,8,0.7,8,0.6,117781,14673,5610,103109,1487,8913,63,-3287
Halifax,SSP245,2035,0.05,0.05,0.1,0.1,0.8,130,0.25,0.3,0.5,5.46,8000,45000,4.05,0.4,0.25,1,8,0.7,2,0.6,117781,13988,5846,103794,1497,9343,63,-2908
Halifax,SSP245,2035,0.01,0.01,0.1,0.1,0.8,130,0.25,0.7,0.4,5.46,4000,20000,4.05,0.1,1.25,0.75,4,0.7,8,0.6,117781,13988,2908,103794,1497,6175,47,-1392
Halifax,SSP245,2035,0.05,0.01,0.1,0.1,0.8,130,0.25,0.1,0.4,5.96,4000,20000,4.05,0.4,0.25,0.75,0,0.7,4,0.6,117781,14673,3099,103109,1487,6605,47,-1302
Halifax,SSP245,2035,0.01,0.05,0.1,0.1,0.8,130,0.25,0.3,0.5,5.46,0,30000,4.55,0.2,0.5,1,8,0.7,4,0.6,117781,15358,4176,102424,1477,8913,47,-1974
Halifax,SSP245,2035,0.05,0.05,0.1,0.1,0.8,130,0.25,0.6,0.1,5.46,6000,50000,4.05,0.15,1.25,0.5,10,0.7,8,0.6,117781,13988,6293,103794,1497,9343,67,-3362
Halifax,SSP245,2040,0.01,0.01,0.1,0.1,0.8,130,0.21,0.7,0.1,5.46,6000,35000,4.05,0.35,0.75,1.25,6,0.7,4,0.6,115184,13832,3545,101352,1462,5412,65,-2243
Halifax,SSP245,2040,0.05,0.01,0.1,0.1,0.8,130,0.25,0.5,0.5,5.46,2000,25000,4.05,0.1,1.25,1.5,6,0.6,8,0.6,114227,13988,3511,100240,1446,5881,60,-1715
Halifax,SSP245,2040,0.01,0.05,0.1,0.1,0.8,130,0.25,0.5,0.5,5.46,6000,25000,4.05,0.35,0.25,0.75,4,0.7,0,0.6,115387,13988,3814,101399,1463,7709,49,-1576
Halifax,SSP245,2040,0.05,0.05,0.1,0.1,0.8,130,0.09,0.5,0.5,6.96,8000,30000,4.05,0.2,1.25,0.5,6,0.7,4,0.6,114615,15419,4173,99196,1431,8178,51,-1999
Halifax,SSP245,2040,0.01,0.01,0.1,0.1,0.8,130,0.21,0.1,0.5,6.96,4000,25000,4.05,0.15,1,0.5,4,0.6,4,0.6,113995,15887,2352,98108,1415,5412,43,-1609
Halifax,SSP245,2040,0.05,0.01,0.1,0.1,0.8,130,0.17,0.2,0.3,5.46,4000,25000,4.05,0.2,0.5,0.5,2,0.7,10,0.6,114958,13676,3545,101283,1461,5881,60,-1714
Halifax,SSP245,2040,0.01,0.05,0.1,0.1,0.8,130,0.21,0.3,0.6,5.46,2000,35000,4.55,0.35,1.25,1,8,0.6,4,0.6,113995,15202,3996,98793,1425,7709,52,-2267
Halifax,SSP245,2040,0.05,0.05,0.1,0.1,0.8,130,0.25,0.5,0.6,5.46,10000,25000,4.05,0.2,0.75,0.75,8,0.7,6,0.6,115387,13988,4555,101399,1463,8178,56,-1818
Halifax,SSP245,2040,0.01,0.01,0.1,0.1,0.8,130,0.25,0.3,0.1,5.46,10000,40000,4.05,0.3,0.25,0.75,8,0.7,0,0.6,115387,13988,3833,101399,1463,5412,71,-2540
Halifax,SSP245,2040,0.05,0.01,0.1,0.1,0.8,130,0.25,0.3,0.3,5.46,4000,45000,4.05,0.3,1.25,1.25,8,0.7,6,0.6,115387,13988,4713,101399,1463,5881,80,-2910
Halifax,SSP245,2040,0.01,0.05,0.1,0.1,0.8,130,0.25,0.5,0.2,5.46,4000,20000,4.05,0.25,0.25,0.5,8,0.7,4,0.6,115387,13988,3658,101399,1463,7709,47,-1405
Halifax,SSP245,2040,0.05,0.05,0.1,0.1,0.8,130,0.25,0.1,0.2,5.46,6000,40000,4.05,0.35,1,1.5,4,0.6,8,0.6,114227,13988,5263,100240,1446,8178,64,-2663
